habid,hid,nombre_habitacion,precio
55596,370,Homero Hinojosa,83675.91
55597,370,Teresa Hugo Menéndez,13094.96
55598,370,Iván Karla Villagómez Dueñas,48492.82
55599,370,Susana Gracia,124373.8
55600,370,Elvira Ofelia Polanco,135409.75
55601,370,Aldo Marisela Yáñez,126331.53
55602,370,Mtro. Gloria Esparza,120936.73
55603,370,Mtro. Leticia Noriega,8768.46
55604,370,Alvaro Ana María Briseño Perea,148622.02
55605,370,Emilia Serafín Quintanilla,47663.9
55606,370,Ofelia Velázquez,11701.82
55607,370,Elisa Laureano,54784.93
55608,370,Martha Luis Miguel Ruiz Carrillo,79641.41
55609,370,Jaqueline Valencia Cavazos,43009.61
55610,370,Mtro. Diana Salcido,43067.91
55611,370,Luisa Amelia Estrada,100267.63
55612,370,Dr. Noelia Granado,115065.21
55613,370,Hernán Esquivel,26179.87
55614,370,Lic. Alfredo Ozuna,10255.58
55615,370,Alonso Marisela Urías,12484.21
55616,370,Victoria Mercedes Cazares,94047.73
55617,370,Jacobo Brito Cervantes,93388.32
55618,370,Rufino Pedroza,50229.27
55619,370,Salvador Rodolfo Cruz Prieto,33221.33
55620,370,Julio Joaquín Canales,31131.47
55621,370,Sergio Salcedo,33843.99
55622,370,Dulce María Claudio Carvajal,49602.55
55623,370,Cornelio Miguel Romero Casárez,99344.02
55624,370,Ramiro Zayas Carreón,19599.77
55625,370,Rosa Gonzales,17000.96
55626,370,Alonso Patiño Gracia,57183.56
55627,370,Mtro. Silvia Matías,88136.52
55628,370,Graciela Olga Barrera Tapia,137721.65
55629,370,Aida Mauro Lara,148877.32
55630,370,Luis Manuel Martha Valentín Posada,34452.2
55631,370,Hernán Abril Vallejo,114891.24
55632,370,Natalia Tijerina,143652.56
55633,370,Eduardo Federico Contreras,137117.44
55634,370,Ing. Miguel Heredia,145677.96
55635,370,Gabriela Mayte Soria,123036.02
55636,370,Felipe Loera Berríos,107587.56
55637,370,Felipe Lorena Porras Vanegas,74534.43
55638,370,Catalina María del Carmen Reséndez Vanegas,22111.79
55639,370,Ing. Anel Gaona,72762.18
55640,370,Juan Carlos Cortés,20387.16
55641,370,Lucas Gollum,47068.16
55642,370,Alfonso Pelayo,27122.55
55643,370,Beatriz Minerva León,113313.0
55644,370,Fidel Aldonza Sandoval Puente,61743.34
55645,370,Elsa Humberto Gómez Mayorga,21722.45
55646,370,César Renato Negrete,88964.31
55647,370,Elena Agustín Ozuna Armendáriz,94659.25
55648,370,María Cristina Claudio Galarza,26176.2
55649,370,Martín Tamez Verdugo,10174.99
55650,371,Dr. Eric Lozano,91607.37
55651,371,Araceli Aldo Cadena Casárez,122866.0
55652,371,Cynthia Alonso Lerma,41502.51
55653,371,Catalina Sessa Martínez,52257.19
55654,371,Ing. Karina Caballero,38694.84
55655,371,Lic. María Apodaca,17452.96
55656,371,Dr. Pamela Duarte,61709.49
55657,371,Mtro. Octavio Salcido,127165.58
55658,371,Héctor Oswaldo Carvajal,41969.73
55659,371,Dr. Maximiliano Leiva,79010.48
55660,371,Rocío Carlota Gallardo,123395.27
55661,371,Esparta Ocampo Zayas,93742.71
55662,371,Diego Vanesa Farías,67777.55
55663,371,Lorena Francisca Márquez Palacios,141376.02
55664,371,Rufino Pablo Lara,43428.6
55665,371,Indira José Eduardo Cornejo Vallejo,4977.78
55666,371,Dr. Pilar Varela,2990.28
55667,371,Ivonne Cedillo,53431.73
55668,371,José Manuél Rebeca Mota Valles,29624.49
55669,371,Jonás Ruiz,104042.78
55670,371,Estefanía Claudia Anaya Méndez,85129.1
55671,371,Camila Riojas Valdivia,97492.87
55672,371,Hernán Cristobal Rico,117851.76
55673,371,Emiliano Alberto Calderón Zaragoza,84330.72
55674,371,Eloy Anel Guzmán,96047.78
55675,371,Frida Elisa Zambrano Arteaga,21764.74
55676,371,Ing. Susana Ibarra,32272.88
55677,371,Emilia Emilio Barrientos Marrero,84682.94
55678,371,Ing. Cristina Montañez,60539.68
55679,371,Micaela Mariana Ríos Sáenz,80230.07
55680,371,Lic. Raúl Pantoja,45447.66
55681,371,Juan Esther Perea Toledo,82599.21
55682,371,Fidel Rebeca Salinas,31239.31
55683,371,Gustavo Marisol Marrero Villaseñor,108342.66
55684,371,Sofía Marco Antonio Pérez Olivo,13459.51
55685,371,Patricio Ramiro Corrales Tamez,53760.87
55686,371,Gerónimo Sevilla del Valle,81084.1
55687,371,Eduardo Alfaro,87617.73
55688,371,Sr(a). Santiago Ybarra,29863.84
55689,371,Dr. Mariano Salgado,117416.69
55690,371,Marisol Espartaco Oquendo,63666.6
55691,371,Paulina Henríquez,106817.11
55692,371,Mitzy Elizondo,66109.16
55693,371,Cecilia Asunción Manzanares Peralta,134564.21
55694,371,Miriam Rangel Castro,4525.73
55695,371,Irma Mónica Samaniego Cantú,10305.88
55696,371,Ing. Cristobal Tapia,81868.0
55697,371,Hugo Calvillo Pabón,33750.09
55698,371,Guillermo Pabón,148251.46
55699,371,Carlota Augusto Alva,15765.46
55700,371,Ariadna Miguel Garica Segovia,13387.16
55701,371,Claudio Burgos,93006.08
55702,371,Catalina Armendáriz,68116.01
55703,371,Angélica Rolando Mena Briones,10334.25
55704,371,Miguel Ángel Marcela Montez,6233.07
55705,371,Lic. César Benavides,115322.05
55706,371,Lic. Raquel Puga,117142.11
55707,371,Mtro. Alvaro Arias,57105.79
55708,371,Dr. Teodoro Lozano,62023.67
55709,371,Marisol Esparta Garica,89501.73
55710,371,Minerva Jacinto Báez,118834.09
55711,371,Isaac Manzanares,84133.76
55712,371,Irma Grijalva,109239.96
55713,371,Judith Quintero,122095.02
55714,371,Julio César Irma Perales Villaseñor,75928.38
55715,371,Horacio Cisneros Calderón,88147.34
55716,371,Lic. Modesto Haro,130882.55
55717,371,Sr(a). Maximiliano Granado,44918.29
55718,371,Tomás Reynoso,9338.69
55719,371,Adán Escamilla,112270.25
55720,371,Mariana Madera Jaime,129778.44
55721,371,Elias Eric Tello Robles,34389.31
55722,371,Nicolás Hernández Magaña,77769.48
55723,371,Paulina Mercado,115016.19
55724,371,Santiago Fierro Palomino,109813.8
55725,371,Benito Almanza,58787.27
55726,371,Santiago Martínez,126463.01
55727,371,Estela de León,81071.07
55728,371,Irene Pulido Ulibarri,84708.79
55729,371,Sr(a). Enrique Vallejo,73508.65
55730,371,Eloy Concepción Salazar,136906.49
55731,371,Gregorio Ceja Delgadillo,95451.3
55732,371,Isaac Dolores Cedillo Corona,22552.65
55733,371,Adriana Ana Saldaña Toledo,97957.76
55734,371,Clara Ferrer,30688.18
55735,371,Dalia Merino,30228.14
55736,371,Graciela Benito Fierro,143501.3
55737,371,Aida Palacios,137723.73
55738,371,Jonás Miranda Quintana,8365.38
55739,371,Arcelia Alberto Quiñónez Luevano,12635.2
55740,371,Miguel Ángel Miguel Zamora Salinas,28774.58
55741,371,Dr. Aurora Saavedra,54173.88
55742,371,Miguel Ángel Colón Coronado,93052.2
55743,371,Ing. Gloria Rivas,60649.08
55744,371,Luis Paulina Zamora Alcaraz,68190.06
55745,371,Felix Serafín Mota Abrego,31951.88
55746,371,Dr. Conchita Uribe,126100.14
55747,371,Sr(a). Flavio Acevedo,147556.34
55748,371,Dr. Delia Saucedo,104076.57
55749,371,Abraham Jos Vélez,6263.02
55750,371,Martha Otero Murillo,108938.75
55751,371,Raquel Hugo Irizarry Salazar,108212.08
55752,371,Dr. Dalia Verduzco,85007.18
55753,371,Abel Delgado,42571.42
55754,371,Flavio Zamora,124931.79
55755,371,Liliana Serrato Ordóñez,83144.69
55756,371,Lic. Miriam Solorzano,47318.07
55757,371,Tomás Villegas,110399.3
55758,371,Anabel Ávalos Soto,116322.36
55759,371,Francisca Vaca,109486.42
55760,371,David Arenas Terán,42316.88
55761,371,Rocío Abreu Vázquez,11251.91
55762,371,Felipe Francisco Rubio,126879.68
55763,371,Hugo Guardado,61759.27
55764,371,Celia Zaragoza,78845.71
55765,371,Zoé Zaragoza Verduzco,81242.26
55766,371,Alonso Ceballos,75838.41
55767,371,Benito Pacheco,50719.54
55768,371,Aurora Rosario Hurtado Rodríguez,130784.84
55769,371,Vanesa Aldo Santacruz,5703.38
55770,371,Citlali Ruelas,126480.31
55771,371,Eric Armas,69374.91
55772,371,Dr. Silvano Saldivar,71428.17
55773,371,Mauro Padilla Vela,102035.49
55774,371,Zoé Carolina Esquivel,134457.7
55775,371,Lic. Anel Sáenz,37986.66
55776,371,Natalia Pérez,10187.09
55777,371,Concepción Velázquez Maestas,131105.7
55778,371,Bernabé Mares Peralta,38054.17
55779,371,Ana Luisa Zavala,71718.26
55780,371,Silvano Feliciano,75037.29
55781,371,Úrsula Martha Ortega,73389.43
55782,371,Antonio Urbina Ureña,68333.18
55783,371,Adalberto Torres Rangel,67945.13
55784,371,Caridad Aragón,142080.11
55785,371,Marcela Georgina Fuentes Zamora,111453.62
55786,371,María Luisa Ibarra Reynoso,45741.16
55787,371,Luisa Balderas Gallardo,49900.97
55788,371,Dulce María Marisol Linares Irizarry,64401.04
55789,371,Dr. José Carlos Arredondo,111495.25
55790,371,Juan Carlos Lomeli Chapa,111868.11
55791,371,Georgina Carolina Gallegos,89865.35
55792,371,Leonardo Margarita Ulibarri Páez,102589.22
55793,371,Salvador Daniel Bahena Galarza,48307.52
55794,371,Óscar Luis Miguel Salinas,53941.1
55795,371,Esther Sarabia,10774.96
55796,371,Roberto María José Estrada Rael,108561.49
55797,371,Nadia Ballesteros Becerra,135617.43
55798,371,Fabiola Gallardo Palomo,48505.4
55799,371,Gabriel Salgado,15595.04
55800,372,Arturo Ulibarri Rael,62595.81
55801,372,Andrés Muro,32028.71
55802,372,Sr(a). Leonardo Leyva,85955.76
55803,372,Berta Dalia Navarrete Benavides,74685.84
55804,372,Isabela Calvillo Saiz,77204.28
55805,372,Margarita Martha Leyva Madera,119183.09
55806,372,Lorenzo Olivo,28120.22
55807,372,Raquel Rolón,132637.04
55808,372,Juan Marcos Mateo Quiñónez,86515.65
55809,372,María Elena Mariana Negrete,148050.07
55810,372,María Eugenia Arguello,113440.5
55811,372,Jesús Andrés Valverde Gurule,24635.36
55812,372,Alma Rocha,2756.75
55813,372,Isabel María Luisa Camacho Solorio,141978.76
55814,372,Sandra Jerónimo Durán,32277.3
55815,372,Lic. Ana Cordero,30913.27
55816,372,Ing. María del Carmen Suárez,106614.04
55817,372,Mtro. Óscar Bustamante,91367.0
55818,372,Dr. Eugenio Dávila,3210.02
55819,372,María Eugenia Cantú,19230.91
55820,372,Alfonso Fernando Tamez Lomeli,120025.9
55821,372,Vanesa Jaqueline Archuleta de la Garza,70287.03
55822,372,Clemente Arevalo,123037.47
55823,372,Martha Sofía Pantoja Munguía,25795.38
55824,372,Adela Ayala,103307.2
55825,372,Dr. María Teresa Espinal,80996.97
55826,372,Ing. Lucía Olivo,41361.24
55827,372,María Elena Daniel Villaseñor,17812.8
55828,372,Mtro. Anel Cordero,57131.22
55829,372,Francisco Javier Jaqueline Chapa,52197.05
55830,372,Ing. Esmeralda Ulibarri,119679.35
55831,372,Alejandra Estrada,107800.05
55832,372,Ruby Óscar Rosado,3823.04
55833,372,Sr(a). Ernesto Baeza,112260.71
55834,372,Aurora Montez,54512.67
55835,372,Santiago Cornejo Garica,89932.26
55836,372,Victoria Gustavo Rubio,26071.16
55837,372,Ing. Gustavo Guajardo,71918.29
55838,372,Eugenio Esperanza Méndez,42549.19
55839,372,Lilia Rojo,108242.74
55840,372,Eugenia Apodaca,110280.76
55841,372,Citlali Aldo Avilés Zaragoza,105756.32
55842,372,Sr(a). Julia Blanco,88817.82
55843,372,Dulce Villareal Reyna,98946.11
55844,372,Micaela Lilia Lucio Apodaca,11340.12
55845,372,Alvaro Eduardo Melgar,46391.88
55846,372,Dr. Jesús Hernandes,107399.82
55847,372,Leonel Joaquín Flores,77486.01
55848,372,Pablo Omar Pizarro,88316.68
55849,372,Noelia Ybarra Urrutia,16278.04
55850,372,Marco Antonio Gamboa,143011.84
55851,372,Alejandro Florencia Valdivia Palomino,119434.53
55852,372,Zoé Teresa Moreno,3289.98
55853,372,Gonzalo Salinas,16268.45
55854,372,Martha Abril del Valle,56282.3
55855,372,Ruby Luis Fuentes Correa,127237.76
55856,372,René Angulo,144774.5
55857,372,Tomás Marcos Paz Puente,22444.35
55858,372,Lorena Esmeralda Cornejo Camarillo,120598.32
55859,372,Gerónimo César Valdivia Montes,103876.43
55860,372,Jorge Frida Olivárez,97842.63
55861,372,Dr. Cristal Reyes,143683.06
55862,372,Georgina Leticia Mesa,99856.29
55863,372,Socorro Rivera,102526.69
55864,372,Ing. Luis Manuel Arias,50127.79
55865,372,Lic. Bernardo Medrano,13261.61
55866,372,Dalia Beltrán Valverde,149318.76
55867,372,Elvia Magdalena Méndez Córdova,147811.61
55868,372,Patricia Arellano Matos,46526.83
55869,372,Caridad Miguel Collazo,30564.46
55870,372,Yuridia Bustos Muro,36624.06
55871,372,Gabriel Carmona Véliz,57979.11
55872,372,Delia González Samaniego,21371.96
55873,372,Elena Eugenia Benavides Sanabria,91078.16
55874,372,Jerónimo Quintero Roybal,76513.29
55875,372,Carlota Barraza,76693.81
55876,372,Gregorio Antonia Villagómez Lovato,86817.13
55877,372,Esperanza Eric de la Garza Regalado,26053.15
55878,372,Juan Carlos Liliana Valles,51236.51
55879,372,Mtro. Timoteo Sosa,79372.1
55880,372,Germán Gallardo,59947.27
55881,372,Juan Carlos Verónica Valentín,111547.01
55882,372,Mtro. Elias Villa,107589.53
55883,372,Ángela Toro García,40336.29
55884,372,Linda Clara Sevilla,144711.03
55885,372,Sr(a). Clemente Calvillo,32094.88
55886,372,Amanda Óscar Valdivia,97859.72
55887,372,Aurora Berta Ocasio Bañuelos,113112.22
55888,372,Darío Hernán Granado,109684.78
55889,372,Alfredo Menchaca,109845.91
55890,372,Sr(a). Abraham Caraballo,59860.94
55891,372,Marisol Amador,102522.42
55892,372,Sr(a). Felipe Negrón,99698.28
55893,372,Ing. Pascual Nieto,57510.17
55894,372,Nancy Llamas Duarte,37672.25
55895,372,Leonor Rocío Tapia Morales,125875.51
55896,372,Anel Castañeda,70580.33
55897,372,María Luisa Federico Palomino Vega,111308.65
55898,372,Paola Irene Benavides,46236.86
55899,372,José María Longoria Nazario,132303.4
55900,372,Celia Carlos Estévez Cano,24422.33
55901,372,Dr. Isabela Cuellar,84809.71
55902,372,Abril Eugenio Delgado,4277.33
55903,372,Dr. María Eugenia Hernandes,37343.07
55904,372,Guadalupe Ramiro Vigil,21623.08
55905,372,Adalberto Ríos,90946.41
55906,372,Ramiro Camacho Ojeda,128466.87
55907,372,Adriana Patiño Fierro,54983.21
55908,372,María Elena Soria Alcala,14001.92
55909,372,Natalia Humberto Espinosa,55887.64
55910,372,Julia Hermelinda Preciado,14948.43
55911,372,Dr. Luis Miguel Ceja,93356.93
55912,372,Timoteo Gallardo,55976.14
55913,372,Ing. Miguel Bernal,84090.73
55914,372,Catalina Ontiveros,61928.64
55915,372,Adalberto Irene Orellana,42956.89
55916,372,Esmeralda Caballero Prieto,16941.98
55917,372,Ramón Sara Miramontes,37929.4
55918,372,Guillermo Montenegro,76156.79
55919,372,Maximiliano María del Carmen Sandoval Iglesias,64311.9
55920,372,Abelardo Ornelas,11751.02
55921,372,Isaac Adán Arreola Alva,98969.5
55922,372,Samuel Montalvo,148590.88
55923,372,Benito Pablo Alemán Montañez,73156.32
55924,372,Jaqueline Cedillo Gonzales,106453.29
55925,372,Ing. Gabriela Vergara,13645.2
55926,372,Salma Negrón,144303.55
55927,372,Cornelio Zúñiga,28202.1
55928,372,Judith Sáenz,6944.12
55929,372,Benito José Eduardo Acuña,146362.98
55930,372,Dulce Zaragoza Orta,50640.38
55931,372,Mtro. Indira Saiz,108381.32
55932,372,María Elena Blanca Raya,82432.6
55933,372,Fernando Barbara Ledesma,74945.71
55934,372,Josefina Ramón Arguello,12445.31
55935,372,David Calderón,9710.74
55936,372,Lic. Zacarías Ochoa,22474.59
55937,372,Norma José Hernández,68242.91
55938,372,Gabriel Carlos Barrera,138524.68
55939,372,Estela Asunción Cordero,104701.27
55940,372,Elias Ignacio Medina,34754.24
55941,372,Espartaco Leonardo Carvajal,144491.88
55942,372,Modesto Rivas Girón,8678.11
55943,372,Susana Beatriz Rosado Amaya,92111.48
55944,372,Lic. Marco Antonio Carvajal,6894.68
55945,372,Lic. Noemí Partida,37277.79
55946,372,Bianca Alva Menéndez,69724.53
55947,372,Lourdes Violeta Hinojosa,123757.36
55948,372,Lic. Eloy Centeno,114199.52
55949,372,Federico Corona Morales,97063.12
55950,373,Lucas Arevalo Estrada,145041.85
55951,373,Camilo Cabrera,106040.21
55952,373,Mtro. Débora Quesada,100767.61
55953,373,Victoria Prado,108677.89
55954,373,Sr(a). Rolando Lugo,146713.6
55955,373,Rosalia María del Carmen Saldivar,92273.81
55956,373,Dr. Patricio Segovia,105411.32
55957,373,Luis Manuel Pablo Martínez Cazares,78004.81
55958,373,Adalberto Reséndez,137660.79
55959,373,Joaquín Estrada,79681.42
55960,373,Francisco Griego Carrión,87528.15
55961,373,Maximiliano Mota,146991.88
55962,373,Sr(a). Héctor Mendoza,95067.8
55963,373,Marisela Gabino Mata Casanova,105332.24
55964,373,Cristian Maya Montoya,15060.0
55965,373,Mtro. Ana Robles,101978.3
55966,373,Jonás Víctor Menchaca,114740.05
55967,373,Ángel Noriega Muñiz,139214.35
55968,373,Luz Dávila,117339.05
55969,373,Javier Marisela Pelayo Espinoza,10548.3
55970,373,Jos Osorio Yáñez,110044.21
55971,373,Sr(a). Amador Méndez,136003.28
55972,373,Teresa Ramírez,149835.45
55973,373,Itzel Otero Mata,130619.36
55974,373,José Carlos Elena Duarte Peres,135797.92
55975,373,Héctor Marco Antonio Carrera Cardenas,41865.21
55976,373,Gerardo Santana Nieto,122462.36
55977,373,Angélica de la O,80843.93
55978,373,Dr. Lorenzo Roldán,88129.43
55979,373,Pamela Roldán,4528.5
55980,373,Gabriel María Teresa López Terán,141252.31
55981,373,Aldonza Salcido,94425.89
55982,373,Esparta Socorro Contreras Jaramillo,79187.02
55983,373,Aldonza Vélez,66530.12
55984,373,Eugenia Borrego Contreras,94842.94
55985,373,Lic. Noemí Casas,143026.96
55986,373,Nadia Salinas Magaña,106894.07
55987,373,Asunción Macías Grijalva,84118.1
55988,373,Yolanda Estévez,81982.95
55989,373,Lucas Jurado,24959.99
55990,373,Alfonso Víctor Nieto Ávalos,132219.06
55991,373,Mtro. Raúl Mojica,71518.69
55992,373,Cristobal Gustavo Cadena,76832.31
55993,373,Martín Indira Venegas Lira,71230.73
55994,373,Sr(a). Teodoro Ceja,146332.43
55995,373,Adalberto Soliz Hinojosa,90787.48
55996,373,María Luisa Dulce Laureano Razo,144954.59
55997,373,Ana Rosa Martínez,4136.92
55998,373,Olga Canales Valle,8063.23
55999,373,José Emilio Cisneros Chavarría,146290.14
56000,373,Tomás Rafaél Rosas,27306.31
56001,373,Héctor Aponte,60647.61
56002,373,Eugenia Laureano,63155.35
56003,373,Iván Anguiano,43888.34
56004,373,Dr. Carolina Vergara,51452.69
56005,373,Lic. Raquel Madera,98350.0
56006,373,Fabiola Villarreal,92651.77
56007,373,Sr(a). Mateo Castañeda,81101.66
56008,373,Cornelio Gutiérrez Vázquez,35872.59
56009,373,Antonia Guerrero,124286.45
56010,373,Josefina López,38277.56
56011,373,Genaro Montero Robledo,123848.77
56012,373,Isaac Jesús Palomo,98024.51
56013,373,Jaqueline Hernandes Echeverría,24354.99
56014,373,Yuridia Fabiola Bétancourt Quiñónez,106932.46
56015,373,Celia Urrutia Negrete,36106.25
56016,373,Guillermo Joaquín Gómez,105539.84
56017,373,Marcos Aponte,58121.83
56018,373,Conchita Abelardo Medrano,130071.93
56019,373,Paulina Gamboa,67839.07
56020,373,Sr(a). Olga Cepeda,17042.48
56021,373,Dr. Horacio Parra,132556.04
56022,373,Benito Jaimes,31813.84
56023,373,Luisa Menchaca Luna,109072.74
56024,373,Ing. Claudia Prieto,5947.15
56025,373,Ing. Emilia Cepeda,144172.31
56026,373,Estefanía Padilla,19897.43
56027,373,Lucas Fabiola Borrego,135794.38
56028,373,Isabel Adela Arce Gil,58969.78
56029,373,Alvaro Almaraz,49537.0
56030,373,Cristobal Sosa Angulo,125233.37
56031,373,Eugenio Lilia Flórez,82064.43
56032,373,Benito Espinosa,33580.78
56033,373,Minerva Jonás Solís,80461.91
56034,373,Dr. Diana Ordóñez,114881.59
56035,373,Mtro. Abigail Archuleta,22106.45
56036,373,Ing. Fabiola Venegas,14753.34
56037,373,Marisela Urrutia,127779.21
56038,373,Bernabé Juan Carlos Arguello,62992.95
56039,373,Ariadna Irene Vaca Zepeda,97447.8
56040,373,Karina Clara Bustos Santiago,88979.19
56041,373,Gabriel Rosalia Ríos,46522.4
56042,373,Amanda Palomo,40727.11
56043,373,Bernardo Díaz,54836.55
56044,373,Mateo Caridad Narváez,2216.09
56045,373,Teodoro Escamilla,131757.61
56046,373,Marisela Rebeca Osorio Armas,44312.92
56047,373,Ing. Daniel Pizarro,139682.15
56048,373,Helena Sandra Bernal Apodaca,89211.88
56049,373,Benito Cotto Rubio,31566.73
56050,373,María Luisa Eloisa Bermúdez Badillo,25417.41
56051,373,Sr(a). Agustín Olvera,41098.72
56052,373,Evelio Horacio Dávila Navarrete,29930.48
56053,373,Hermelinda Galarza,106139.89
56054,373,Mónica Celia Barrios Espinal,23510.96
56055,373,Nicolás Jurado,97630.51
56056,373,Gabriel Benítez Manzanares,75918.12
56057,373,Camilo Nájera Caraballo,47743.57
56058,373,Ana Luisa Rendón,74725.36
56059,373,Lucas Gastélum,127110.42
56060,373,Alfredo Clemente Delgado,3643.27
56061,373,Sr(a). Modesto Puga,54795.16
56062,373,María Teresa Clemente Cardenas Guerra,7669.46
56063,373,Nicolás Carvajal,107487.93
56064,373,Jorge Luis Archuleta de Jesús,42572.71
56065,373,Caridad Pedroza,68744.82
56066,373,José Manuél Padilla Cuellar,38450.81
56067,373,Ana Luisa Ponce Heredia,64523.64
56068,373,Ing. Eva Estévez,46047.72
56069,373,Dr. Sara Ferrer,129166.92
56070,373,Ilse Pineda,103342.05
56071,373,Mtro. Liliana Olivera,78049.65
56072,373,Josefina Gracia,86578.72
56073,373,Judith Limón,143467.3
56074,373,Amelia Anel Aranda,119273.87
56075,373,Rafaél Abraham Murillo,39016.85
56076,373,Elvia Tafoya Menéndez,55464.35
56077,373,Inés Yuridia Alcaraz Montero,22810.29
56078,373,Caridad Sepúlveda,20778.87
56079,373,Sr(a). Martha Luna,144615.85
56080,373,Indira Vicente Sepúlveda,31287.8
56081,373,Juana Luna,43130.56
56082,373,Mtro. Javier Palomo,116427.15
56083,373,Ing. Germán Fierro,147425.72
56084,373,Mtro. Judith Covarrubias,56937.19
56085,373,Homero María Almonte,68613.39
56086,373,Martha Alma Jaramillo Estrada,10723.79
56087,373,Barbara Rodarte Barrios,131744.44
56088,373,Lic. Sergio Chavarría,48805.17
56089,373,Felix Carlota Tijerina,8724.72
56090,373,Pilar Malave,91788.17
56091,373,Arturo Lucio Sanabria,29669.4
56092,373,Alberto Andrés Garza,46882.46
56093,373,Socorro Silvano Moya Leyva,98895.31
56094,373,José Manuél Oquendo Terán,44138.42
56095,373,Dr. Rufino Alvarado,145972.75
56096,373,Yolanda Mateo Cepeda,116028.22
56097,373,Gabino Mejía Collado,110466.68
56098,373,Alicia Renato Olivas,65347.95
56099,373,Sr(a). Anabel del Valle,32400.29
56100,374,Jaime Angélica Arguello,29574.71
56101,374,Nancy Quintanilla Treviño,24648.16
56102,374,René Octavio Crespo Frías,106236.5
56103,374,Celia Pascual Pérez,70657.78
56104,374,Yuridia Elvia Collado,11073.54
56105,374,Gloria Modesto Valencia,68434.02
56106,374,Rodolfo Collado Caraballo,25165.05
56107,374,Rodolfo Eric Valdés Verduzco,106651.72
56108,374,Juan Jorge Ocasio,61875.89
56109,374,Agustín Pilar Batista Contreras,49593.57
56110,374,Violeta Aurelio Sepúlveda,94241.88
56111,374,Dr. Reina Saldaña,15619.6
56112,374,Bianca Estrada Vaca,147958.73
56113,374,María Luisa Cristal Zepeda Serrano,66432.72
56114,374,Andrea María Elena Rodríguez,15305.83
56115,374,Alonso Elvia Colón,79453.3
56116,374,Leonor Lorenzo Galván Soliz,66009.0
56117,374,Sonia Sanches Sánchez,82089.33
56118,374,Esther Ramos Ozuna,143846.4
56119,374,Vanesa Salas,48749.76
56120,374,Roberto Abelardo Pérez González,103348.37
56121,374,Ing. Tania Sierra,19025.56
56122,374,Magdalena Amanda Quezada Hurtado,136582.66
56123,374,Mtro. Alta  Gracia Rivero,50928.7
56124,374,Fidel Yolanda Bahena Pabón,52597.57
56125,374,Dr. Andrea Arguello,72300.37
56126,374,Mtro. Francisco Javier Vargas,117279.59
56127,374,Pedro Mariano Puga Galindo,67984.33
56128,374,Bernardo Luis Manuel Ríos Reyna,117742.97
56129,374,José Eva Leiva,50868.4
56130,374,Perla Martín Saavedra Ibarra,39243.64
56131,374,Bernabé Amelia Salcido,142160.8
56132,374,Pascual Isaac Gollum Alba,123486.34
56133,374,Lic. Teresa Navarrete,15451.98
56134,374,Esmeralda Magdalena Escobar,45558.64
56135,374,Lic. Genaro Ruiz,96616.52
56136,374,Carlos Herrera Marrero,21643.75
56137,374,Margarita José Eduardo Samaniego,146361.39
56138,374,Leticia Estrada,8034.83
56139,374,Rosalia Eugenio Briones,62171.1
56140,374,Aida Eduardo de la Garza,106252.03
56141,374,Ángela Camila Tejeda Villegas,39430.37
56142,374,Esperanza Serafín Ortiz Peres,86938.08
56143,374,Silvia Flórez,81120.89
56144,374,Cristobal Leonardo Carrión,109685.83
56145,374,Hugo Nieto Apodaca,72244.43
56146,374,Andrés Margarita Barajas,141021.01
56147,374,Lorena Sandra Ibarra Avilés,37314.56
56148,374,Ing. Zacarías Rosario,40214.75
56149,374,Abril Caldera,134758.18
56150,374,Ing. Judith Mora,79605.05
56151,374,Indira Armenta,2158.33
56152,374,Blanca Ceja,41949.12
56153,374,Gabriel Ruby Zepeda,75584.51
56154,374,Rufino Sandoval,82398.72
56155,374,Inés Elsa Peña Madera,139527.52
56156,374,Homero Quiroz,26496.37
56157,374,Mtro. Marisol Casares,124654.67
56158,374,Rosa Estela Ramos,104930.1
56159,374,Enrique Sandra Anguiano,26319.3
56160,374,Jesús Darío Mireles Cantú,36779.87
56161,374,Jerónimo Adame Razo,114174.85
56162,374,Miguel Ángel del Valle Arroyo,86464.63
56163,374,Amanda Daniel Ornelas,61546.12
56164,374,Úrsula Molina,127544.58
56165,374,Gustavo Madera Huerta,24102.45
56166,374,Clemente Godínez,47635.81
56167,374,Lic. Francisca Báez,144731.31
56168,374,Joaquín Villagómez Villalpando,141204.26
56169,374,Mario Estefanía Preciado Negrete,35436.52
56170,374,Mtro. Úrsula Valdés,143392.64
56171,374,Aldo Araceli Gaitán Arellano,65956.22
56172,374,Andrés Preciado Urías,126343.77
56173,374,Sessa Irma Rolón de León,2313.59
56174,374,Hilda Sanches Soliz,18356.37
56175,374,Zacarías Rocha,29686.24
56176,374,Timoteo Bernardo Jiménez,13041.01
56177,374,Violeta Montez Zarate,92765.5
56178,374,Víctor Alvaro Aponte,131112.99
56179,374,Rafaél Nancy Vanegas,4083.66
56180,374,Marcela Dulce María Avilés,52622.89
56181,374,María Elena Paola Casas Benavides,115951.0
56182,374,Fernando Casillas,15245.25
56183,374,Rodrigo Elena Olivares,46440.11
56184,374,Silvia Gabriela Benítez,29912.18
56185,374,Amador Valdez,44856.43
56186,374,Sofía Marisol Jaime Roldán,125389.48
56187,374,Delia Asunción Guajardo Gallardo,82502.3
56188,374,Cristobal Carrión,108713.26
56189,374,Rodolfo José Cruz,65661.73
56190,374,Dulce Emilio Maestas,97856.77
