vid;eid
34;562
34;878
34;194
34;579
34;912
34;82
34;228
34;715
34;700
34;717
34;687
34;380
34;888
34;657
34;250
34;829
34;219
34;551
34;248
34;972
34;40
34;701
34;606
34;104
34;858
34;941
34;511
34;816
34;396
34;974
34;958
34;363
34;985
34;918
34;171
34;739
34;622
34;862
34;728
34;584
34;268
34;429
34;283
34;339
34;24
34;94
34;886
34;665
34;1
34;313
34;477
34;753
34;47
34;89
34;421
34;570
34;532
34;558
34;15
34;125
34;798
34;520
34;221
34;630
34;6
34;603
34;62
34;975
34;249
34;604
34;910
34;349
34;150
34;832
34;539
34;881
34;160
34;370
34;413
34;77
34;201
34;5
34;355
34;393
34;894
34;446
34;332
34;926
34;151
34;654
34;805
34;322
34;58
34;723
34;885
34;296
34;740
34;96
34;61
34;543
34;259
34;618
34;790
34;238
34;803
34;887
34;60
34;649
34;836
34;590
34;607
34;79
34;494
34;22
34;373
34;479
34;907
34;643
34;344
34;144
34;179
34;669
34;530
34;197
34;154
34;401
34;465
34;112
34;474
34;902
34;291
34;550
34;692
34;519
34;583
34;812
34;39
34;680
34;315
34;220
34;165
34;844
34;977
34;287
34;814
34;719
34;526
34;288
34;436
34;447
34;46
34;766
34;213
34;414
34;927
34;411
34;155
34;556
34;867
34;138
34;880
34;55
34;640
34;484
34;419
34;779
34;656
34;32
34;513
34;367
35;204
35;467
35;939
35;795
35;346
35;666
35;611
35;904
35;764
35;225
35;424
35;850
35;38
35;628
35;776
35;955
35;244
35;119
35;488
35;81
35;271
35;9
35;752
35;468
35;755
35;12
35;386
35;146
35;497
35;304
35;761
35;749
35;267
35;770
35;281
35;42
35;916
35;181
35;23
35;172
35;466
35;342
35;661
35;591
35;965
35;437
35;990
35;843
35;403
35;876
35;66
35;209
35;528
35;662
35;25
35;279
35;621
35;234
35;243
35;169
35;896
35;451
35;207
35;943
35;659
35;900
35;457
35;641
35;35
35;730
35;311
35;105
35;340
35;691
35;487
35;295
35;226
35;358
35;639
35;633
35;775
35;328
35;388
35;110
35;834
35;273
35;430
35;356
35;353
35;986
35;783
35;731
35;496
35;189
35;255
35;763
35;531
35;945
35;147
35;464
35;98
35;56
35;148
35;713
35;478
35;963
35;399
35;671
35;107
35;109
35;34
35;285
35;122
35;561
35;860
35;702
35;290
35;891
35;817
35;111
35;934
35;592
35;331
35;469
35;258
35;360
35;782
35;868
35;444
35;73
35;428
35;524
35;708
35;454
35;978
35;769
35;72
35;398
35;97
35;736
35;432
35;192
35;632
35;389
35;449
35;760
35;668
35;515
35;533
35;949
35;359
35;455
35;637
35;780
35;852
35;967
35;242
35;265
35;341
35;49
35;190
35;133
35;813
35;706
35;145
35;568
35;733
35;825
35;689
35;615
35;957
35;54
35;567
35;808
35;735
35;842
35;127
35;675
35;710
35;443
35;895
35;53
35;481
35;0
35;282
35;152
35;317
35;809
35;366
35;320
35;391
35;998
35;132
35;218
35;214
35;651
35;345
35;785
35;756
35;486
35;987
35;498
35;997
35;41
35;521
35;67
35;854
35;901
35;36
35;117
35;299
35;971
35;501
35;544
35;819
35;59
35;882
35;188
35;101
35;620
35;617
35;29
35;195
35;573
35;709
35;21
35;208
35;327
35;831
35;514
35;400
35;440
35;674
35;504
35;538
35;500
35;347
35;559
35;727
35;471
35;361
35;476
35;420
35;245
35;232
35;758
35;130
35;409
35;491
35;298
35;433
35;126
35;818
35;78
35;473
35;913
35;310
35;523
35;849
35;988
35;251
35;167
35;527
35;861
35;65
35;43
35;318
35;330
35;175
35;85
35;970
35;697
35;357
35;991
35;236
35;93
35;418
35;786
35;540
35;658
35;962
35;595
35;856
35;45
35;163
35;11
35;143
35;772
35;307
35;870
35;884
35;139
35;518
35;135
35;262
35;627
35;919
35;412
35;472
35;545
35;928
35;483
35;734
35;685
35;596
35;123
35;387
35;718
35;762
35;534
35;821
35;724
35;178
35;797
35;964
35;624
35;338
35;833
35;631
35;789
35;732
35;406
35;158
35;598
35;893
35;51
35;863
35;434
35;890
35;994
35;377
35;571
35;431
35;759
35;950
35;202
35;742
35;750
35;199
35;141
35;19
35;609
35;490
35;548
35;286
35;911
35;667
35;506
35;823
35;371
35;27
35;794
35;883
35;804
35;3
35;475
35;499
35;68
35;162
35;168
35;906
35;333
35;161
35;177
35;44
35;976
35;707
35;898
35;712
35;256
35;187
35;57
35;608
35;10
35;840
35;394
35;84
35;616
35;382
35;157
35;415
35;517
35;203
35;134
35;48
35;917
35;325
35;846
35;940
35;936
35;263
35;684
35;20
35;100
35;778
35;793
35;626
35;956
35;253
35;438
35;576
35;495
35;33
35;547
35;688
35;714
35;824
35;324
35;980
35;278
35;174
35;973
35;18
35;553
35;695
35;416
35;116
35;381
35;376
35;326
35;222
35;966
35;993
35;435
35;699
35;828
35;673
35;704
35;716
35;13
35;274
35;874
35;837
35;390
35;408
35;185
35;586
35;605
35;26
35;969
35;180
35;629
35;938
35;492
35;537
35;875
35;686
35;676
35;623
35;63
35;480
35;947
35;240
35;503
35;672
35;294
35;170
35;186
35;645
35;535
35;648
35;301
35;334
35;343
35;853
35;239
35;664
35;509
35;159
35;946
35;930
35;223
35;8
35;903
35;899
35;510
35;7
35;264
35;459
35;613
35;442
35;231
35;124
35;131
35;981
35;647
35;581
35;76
35;369
35;166
35;563
35;270
35;642
35;254
35;224
35;522
35;529
35;462
35;879
35;905
35;767
35;129
35;873
35;679
35;857
35;83
35;426
35;979
35;293
35;507
35;215
35;954
35;698
35;774
35;577
35;156
35;297
35;368
35;441
35;456
35;196
35;309
35;655
35;292
35;549
35;372
35;314
35;696
35;308
35;729
35;745
35;560
35;91
35;982
35;316
35;694
35;915
35;944
35;392
35;108
35;920
35;799
35;614
35;932
35;983
35;525
35;448
35;266
35;580
35;184
35;923
35;321
35;90
35;653
35;646
35;280
35;176
35;600
35;452
35;118
35;4
35;722
35;597
35;183
35;69
35;272
35;374
35;227
35;847
35;88
35;427
35;505
35;410
35;914
35;458
35;968
35;802
35;329
35;754
35;173
35;738
35;757
35;212
35;705
35;95
35;937
35;276
35;536
35;542
35;246
35;461
35;216
35;460
35;114
35;771
35;164
35;362
35;289
35;992
35;989
35;826
35;75
35;2
35;350
35;557
35;610
35;588
35;31
35;17
35;572
35;260
35;737
35;864
35;153
35;335
35;744
35;855
35;807
35;721
35;897
35;319
35;378
35;86
35;996
35;137
35;80
35;71
35;351
35;37
35;960
35;352
35;931
35;587
35;383
35;787
35;261
35;777
35;395
35;768
35;16
35;929
35;741
35;365
35;140
35;121
35;569
35;711
35;277
35;948
35;206
35;323
35;670
35;638
35;115
35;193
35;872
35;205
35;892
35;652
35;751
35;198
35;984
35;845
35;796
35;925
35;574
35;810
35;247
35;50
35;337
35;52
35;924
35;848
35;463
35;869
35;784
35;835
35;635
35;811
35;102
35;578
35;439
35;634
35;999
35;269
35;593
35;677
35;502
35;720
35;364
35;660
35;306
35;644
35;851
35;935
35;859
35;336
35;865
35;822
35;781
35;142
35;450
35;375
35;402
35;908
35;995
35;801
35;453
35;103
35;211
35;601
35;489
35;555
35;743
35;765
35;827
35;693
35;566
35;953
35;773
35;233
35;303
35;300
35;959
35;354
35;575
35;229
35;726
35;106
35;30
35;564
35;230
35;425
35;128
35;508
35;806
35;210
35;602
35;554
35;200
35;599
35;703
35;493
35;922
35;235
35;182
35;815
35;302
35;397
35;546
35;113
35;866
35;909
35;690
35;64
35;748
35;516
35;800
35;681
35;191
35;417
35;921
35;404
35;470
35;820
35;379
35;841
35;485
35;678
35;952
35;541
35;839
35;284
35;619
35;951
35;512
35;70
35;552
35;682
35;384
35;585
35;407
35;725
35;562
35;878
35;194
35;579
35;912
35;82
35;228
35;715
35;28
35;700
35;717
35;687
35;380
35;888
35;657
35;250
35;829
35;219
35;551
35;972
35;40
35;701
35;606
35;104
35;858
35;582
35;941
35;663
35;511
35;816
35;396
35;974
35;958
35;594
35;363
35;985
35;918
35;171
35;739
35;622
35;862
35;728
35;584
35;268
35;429
35;283
35;24
35;94
35;886
35;665
35;1
35;313
35;477
35;753
35;47
35;89
35;421
35;570
35;532
35;558
35;15
35;125
35;798
35;520
35;221
35;630
35;6
35;603
35;62
35;975
35;249
35;604
35;910
35;349
35;423
35;150
35;832
35;539
35;881
35;160
35;370
35;413
35;77
35;201
35;5
35;355
35;393
35;894
35;446
35;332
35;926
35;151
35;654
35;805
35;322
35;58
35;723
35;296
35;740
35;96
35;61
35;543
35;259
35;618
35;790
35;238
35;803
35;887
35;60
35;649
35;836
35;590
35;607
35;79
35;494
35;22
35;373
35;479
35;907
35;643
35;344
35;144
35;179
35;669
35;530
35;197
35;154
35;401
35;465
35;474
35;902
35;291
35;550
35;692
35;519
35;583
35;39
35;680
35;315
35;220
35;165
35;877
35;977
35;287
35;814
35;719
35;526
35;288
35;436
35;447
35;46
35;766
35;213
35;414
35;927
35;411
35;155
35;556
35;867
35;138
35;880
35;55
35;640
35;484
35;419
35;779
35;656
35;32
35;513
35;367
36;204
36;467
36;939
36;795
36;346
36;666
36;611
36;904
36;764
36;225
36;424
36;850
36;38
36;628
36;776
36;955
36;244
36;119
36;488
36;81
36;445
36;271
36;9
36;752
36;468
36;755
36;12
36;386
36;497
36;304
36;92
36;761
36;749
36;267
36;770
36;281
36;42
36;916
36;23
36;172
36;466
36;342
36;661
36;591
36;437
36;990
36;843
36;403
36;876
36;66
36;209
36;528
36;25
36;279
36;621
36;234
36;243
36;169
36;896
36;451
36;207
36;943
36;900
36;457
36;641
36;252
36;35
36;730
36;311
36;348
36;105
36;340
36;691
36;487
36;226
36;358
36;639
36;633
36;775
36;328
36;388
36;110
36;834
36;273
36;430
36;356
36;353
36;986
36;783
36;731
36;496
36;189
36;255
36;746
36;830
36;763
36;531
36;945
36;147
36;464
36;98
36;56
36;148
36;713
36;478
36;963
36;399
36;671
36;107
36;109
36;34
36;285
36;122
36;561
36;860
36;702
36;290
36;241
36;891
36;817
36;111
36;934
36;592
36;331
36;469
36;258
36;360
36;782
36;868
36;444
36;73
36;428
36;708
36;454
36;405
36;978
36;72
36;398
36;97
36;736
36;432
36;192
36;632
36;389
36;449
36;760
36;668
36;87
36;515
36;533
36;949
36;359
36;455
36;780
36;852
36;967
36;242
36;265
36;341
36;49
36;190
36;133
36;813
36;706
36;145
36;568
36;733
36;825
36;689
36;615
36;54
36;567
36;808
36;735
36;842
36;127
36;710
36;443
36;895
36;53
36;481
36;0
36;282
36;152
36;317
36;809
36;366
36;320
36;391
36;998
36;132
36;218
36;214
36;651
36;345
36;785
36;756
36;486
36;987
36;498
36;636
36;997
36;41
36;521
36;67
36;854
36;901
36;36
36;117
36;299
36;501
36;544
36;819
36;59
36;882
36;188
36;101
36;620
36;617
36;29
36;195
36;573
36;709
36;21
36;208
36;327
36;831
36;514
36;400
36;440
36;674
36;504
36;612
36;889
36;538
36;500
36;347
36;559
36;727
36;471
36;361
36;933
36;476
36;420
36;245
36;232
36;758
36;130
36;409
36;491
36;298
36;433
36;126
36;818
36;78
36;473
36;913
36;310
36;523
36;849
36;988
36;251
36;167
36;527
36;861
36;65
36;43
36;318
36;330
36;175
36;85
36;970
36;697
36;357
36;991
36;236
36;93
36;418
36;786
36;540
36;658
36;962
36;595
36;856
36;45
36;163
36;217
36;11
36;143
36;772
36;307
36;870
36;884
36;139
36;518
36;135
36;262
36;627
36;919
36;412
36;472
36;545
36;928
36;734
36;685
36;596
36;123
36;387
36;718
36;762
36;534
36;821
36;724
36;178
36;797
36;964
36;624
36;338
36;833
36;631
36;789
36;732
36;406
36;158
36;598
36;51
36;863
36;434
36;890
36;994
36;377
36;961
36;571
36;431
36;385
36;759
36;950
36;202
36;742
36;750
36;199
36;141
36;19
36;99
36;609
36;490
36;548
36;286
36;792
36;871
36;911
36;667
36;506
36;823
36;371
36;27
36;794
36;883
36;804
36;475
36;499
36;68
36;162
36;168
36;906
36;333
36;161
36;177
36;44
36;976
36;707
36;712
36;256
36;57
36;608
36;10
36;840
36;394
36;84
36;616
36;382
36;157
36;415
36;517
36;203
36;48
36;917
36;325
36;846
36;940
36;936
36;263
36;20
36;100
36;793
36;626
36;956
36;253
36;438
36;576
36;495
36;33
36;547
36;688
36;714
36;565
36;824
36;324
36;980
36;278
36;174
36;973
36;18
36;553
36;695
36;416
36;116
36;381
36;257
36;376
36;326
36;222
36;966
36;993
36;435
36;14
36;747
36;74
36;699
36;828
36;673
36;312
36;704
36;716
36;13
36;274
36;874
36;837
36;390
36;408
36;185
36;586
36;605
36;26
36;625
36;969
36;180
36;629
36;938
36;492
36;537
36;875
36;686
36;676
36;623
36;63
36;480
36;947
36;240
36;503
36;672
36;294
36;170
36;186
36;645
36;535
36;648
36;301
36;334
36;343
36;853
36;239
36;664
36;509
36;589
36;159
36;946
36;930
36;223
36;8
36;903
36;899
36;510
36;7
36;264
36;613
36;442
36;231
36;124
36;788
36;131
36;981
36;647
36;581
36;76
36;369
36;166
36;683
36;563
36;270
36;642
36;254
36;224
36;522
36;529
36;462
36;879
36;905
36;767
36;129
36;873
36;679
36;857
36;83
36;426
36;979
36;293
36;507
36;215
36;954
36;698
36;774
36;577
36;156
36;297
36;368
36;441
36;456
36;309
36;655
36;292
36;549
36;372
36;314
36;696
36;308
36;729
36;745
36;560
36;91
36;982
36;316
36;694
36;944
36;392
36;108
36;920
36;799
36;614
36;932
36;983
36;525
36;448
36;266
36;184
36;321
36;90
36;653
36;646
36;280
36;176
36;600
36;452
36;118
36;722
36;597
36;69
36;374
36;227
36;847
36;88
36;427
36;505
36;410
36;914
36;458
36;968
36;802
36;329
36;754
36;173
36;738
36;757
36;212
36;705
36;95
36;937
36;276
36;422
36;542
36;246
36;461
36;120
36;216
36;460
36;114
36;771
36;164
36;362
36;289
36;992
36;989
36;826
36;75
36;2
36;350
36;557
36;610
36;588
36;31
36;17
36;572
36;260
36;737
36;864
36;153
36;335
36;744
36;855
36;807
36;721
36;897
36;319
36;378
36;86
36;996
36;137
36;305
36;80
36;71
36;351
36;37
36;960
36;352
36;931
36;587
36;383
36;787
36;261
36;777
36;395
36;768
36;16
36;929
36;741
36;791
36;365
36;140
36;121
36;569
36;711
36;277
36;948
36;206
36;323
36;670
36;638
36;115
36;193
36;872
36;205
36;892
36;652
36;751
36;198
36;984
36;845
36;796
36;925
36;574
36;810
36;247
36;50
36;337
36;52
36;924
36;848
36;463
36;869
36;784
36;838
36;835
36;635
36;811
36;102
36;578
36;439
36;999
36;269
36;593
36;677
36;502
36;720
36;364
36;660
36;306
36;644
36;851
36;935
36;859
36;336
36;237
36;865
36;822
36;781
36;142
36;450
36;402
36;908
36;995
36;801
36;453
36;211
36;601
36;489
36;555
36;743
36;765
36;827
36;693
36;566
36;773
36;233
36;303
36;300
36;959
36;354
36;575
36;229
36;726
36;106
36;30
36;564
36;230
36;425
36;128
36;508
36;806
36;210
36;602
36;554
36;200
36;275
36;599
36;703
36;922
36;235
36;182
36;302
36;397
36;149
36;546
36;113
36;866
36;909
36;690
36;64
36;748
36;516
36;800
36;681
36;191
36;417
36;921
36;404
36;470
36;820
36;379
36;841
36;485
36;678
36;952
36;650
36;541
36;942
36;839
36;284
36;619
36;951
36;512
36;70
36;552
36;682
36;384
36;585
36;407
36;725
36;562
36;878
36;194
36;579
36;912
36;82
36;228
36;715
36;28
36;717
36;687
36;380
36;888
36;657
36;829
36;219
36;551
36;248
36;972
36;40
36;701
36;606
36;104
36;858
36;582
36;941
36;663
36;511
36;816
36;396
36;974
36;958
36;594
36;363
36;918
36;171
36;622
36;862
36;728
36;584
36;268
36;429
36;283
36;339
36;24
36;94
36;886
36;665
36;1
36;313
36;477
36;753
36;47
36;89
36;421
36;570
36;532
36;558
36;15
36;125
36;798
36;520
36;221
36;630
36;6
36;603
36;62
36;975
36;249
36;604
36;349
36;423
36;150
36;832
36;539
36;881
36;160
36;413
36;77
36;201
36;5
36;355
36;393
36;894
36;446
36;332
36;926
36;151
36;654
36;805
36;322
36;58
36;723
36;885
36;296
36;740
36;96
36;61
36;543
36;259
36;618
36;790
36;238
36;803
36;887
36;60
36;649
36;836
36;590
36;607
36;79
36;494
36;22
36;373
36;479
36;907
36;643
36;344
36;144
36;179
36;669
36;530
36;154
36;401
36;465
36;112
36;474
36;291
36;550
36;692
36;519
36;812
36;39
36;136
36;680
36;315
36;220
36;165
36;844
36;877
36;977
36;287
36;814
36;526
36;436
36;447
36;46
36;766
36;213
36;414
36;927
36;411
36;155
36;556
36;867
36;138
36;880
36;55
36;640
36;484
36;419
36;779
36;656
36;32
36;513
36;367
37;204
37;467
37;939
37;795
37;346
37;666
37;611
37;904
37;764
37;225
37;424
37;850
37;38
37;628
37;776
37;955
37;244
37;119
37;488
37;81
37;445
37;271
37;752
37;468
37;755
37;12
37;386
37;146
37;497
37;304
37;92
37;761
37;749
37;267
37;281
37;42
37;916
37;181
37;23
37;172
37;466
37;342
37;661
37;591
37;965
37;437
37;990
37;403
37;876
37;66
37;209
37;528
37;662
37;25
37;279
37;621
37;234
37;243
37;169
37;896
37;451
37;207
37;943
37;659
37;900
37;457
37;641
37;252
37;35
37;730
37;311
37;348
37;105
37;340
37;691
37;487
37;295
37;226
37;358
37;639
37;633
37;775
37;328
37;388
37;110
37;273
37;430
37;356
37;353
37;986
37;783
37;731
37;496
37;189
37;255
37;746
37;830
37;763
37;531
37;945
37;147
37;464
37;98
37;56
37;148
37;478
37;963
37;399
37;671
37;107
37;109
37;34
37;285
37;122
37;860
37;702
37;290
37;241
37;891
37;817
37;111
37;934
37;592
37;331
37;469
37;258
37;360
37;782
37;868
37;444
37;73
37;428
37;524
37;708
37;454
37;405
37;978
37;769
37;72
37;398
37;97
37;736
37;432
37;192
37;632
37;389
37;449
37;760
37;668
37;87
37;515
37;533
37;949
37;359
37;455
37;637
37;780
37;852
37;967
37;265
37;341
37;49
37;190
37;133
37;813
37;706
37;145
37;568
37;733
37;825
37;689
37;615
37;957
37;54
37;567
37;808
37;735
37;842
37;127
37;675
37;710
37;443
37;895
37;53
37;481
37;0
37;282
37;152
37;317
37;809
37;366
37;320
37;998
37;132
37;214
37;651
37;345
37;785
37;756
37;486
37;987
37;498
37;636
37;997
37;41
37;521
37;67
37;854
37;901
37;36
37;117
37;299
37;971
37;501
37;544
37;819
37;59
37;882
37;188
37;101
37;620
37;617
37;29
37;195
37;573
37;709
37;21
37;208
37;327
37;831
37;514
37;400
37;440
37;504
37;612
37;889
37;538
37;500
37;347
37;559
37;727
37;471
37;361
37;933
37;476
37;420
37;245
37;232
37;758
37;130
37;409
37;491
37;298
37;433
37;126
37;818
37;78
37;473
37;913
37;310
37;523
37;849
37;988
37;251
37;167
37;527
37;861
37;65
37;43
37;318
37;330
37;175
37;85
37;970
37;697
37;991
37;236
37;93
37;418
37;786
37;540
37;658
37;962
37;595
37;856
37;163
37;217
37;11
37;143
37;772
37;307
37;870
37;884
37;139
37;518
37;135
37;262
37;627
37;919
37;412
37;472
37;545
37;928
37;483
37;734
37;685
37;596
37;123
37;387
37;718
37;762
37;534
37;821
37;724
37;178
37;797
37;964
37;624
37;338
37;833
37;631
37;789
37;732
37;406
37;598
37;893
37;51
37;863
37;434
37;890
37;994
37;377
37;961
37;571
37;431
37;385
37;950
37;202
37;742
37;750
37;199
37;141
37;19
37;99
37;609
37;490
37;548
37;286
37;792
37;871
37;911
37;667
37;506
37;823
37;371
37;27
37;794
37;883
37;804
37;3
37;475
37;499
37;68
37;162
37;168
37;906
37;333
37;161
37;177
37;44
37;976
37;707
37;482
37;898
37;712
37;256
37;187
37;57
37;608
37;10
37;840
37;394
37;84
37;616
37;382
37;157
37;517
37;203
37;134
37;48
37;325
37;846
37;940
37;936
37;263
37;684
37;20
37;100
37;778
37;793
37;626
37;956
37;253
37;438
37;576
37;495
37;33
37;547
37;688
37;714
37;565
37;824
37;980
37;278
37;174
37;973
37;18
37;553
37;416
37;116
37;381
37;257
37;376
37;326
37;222
37;966
37;993
37;435
37;14
37;747
37;74
37;699
37;828
37;673
37;312
37;704
37;716
37;13
37;274
37;874
37;837
37;390
37;408
37;185
37;586
37;605
37;26
37;625
37;969
37;180
37;629
37;938
37;492
37;537
37;875
37;686
37;676
37;623
37;63
37;480
37;947
37;240
37;503
37;672
37;294
37;170
37;186
37;645
37;535
37;301
37;334
37;343
37;853
37;239
37;509
37;589
37;159
37;946
37;930
37;223
37;8
37;903
37;899
37;510
37;7
37;264
37;459
37;613
37;442
37;231
37;124
37;788
37;131
37;981
37;647
37;581
37;76
37;369
37;166
37;683
37;563
37;270
37;642
37;254
37;224
37;522
37;529
37;462
37;879
37;905
37;767
37;129
37;873
37;679
37;857
37;83
37;426
37;979
37;293
37;507
37;215
37;954
37;698
37;774
37;577
37;156
37;297
37;368
37;441
37;456
37;196
37;309
37;655
37;292
37;549
37;372
37;314
37;696
37;308
37;729
37;745
37;560
37;91
37;982
37;316
37;915
37;944
37;392
37;108
37;920
37;799
37;614
37;932
37;983
37;525
37;448
37;266
37;580
37;923
37;321
37;90
37;653
37;646
37;280
37;176
37;600
37;452
37;118
37;4
37;722
37;597
37;183
37;69
37;272
37;374
37;227
37;847
37;88
37;427
37;505
37;410
37;914
37;458
37;968
37;802
37;329
37;754
37;173
37;738
37;212
37;705
37;95
37;937
37;276
37;422
37;536
37;542
37;246
37;461
37;120
37;216
37;460
37;114
37;771
37;164
37;362
37;289
37;992
37;989
37;826
37;75
37;2
37;350
37;557
37;610
37;588
37;31
37;17
37;572
37;260
37;737
37;864
37;153
37;335
37;744
37;855
37;807
37;721
37;897
37;319
37;378
37;86
37;996
37;137
37;305
37;80
37;351
37;37
37;960
37;352
37;931
37;587
37;383
37;787
37;261
37;777
37;395
37;768
37;16
37;929
37;741
37;791
37;365
37;140
37;121
37;569
37;711
37;277
37;948
37;206
37;323
37;670
37;638
37;115
37;193
37;872
37;205
37;892
37;652
37;751
37;198
37;984
37;845
37;796
37;925
37;574
37;810
37;247
37;50
37;337
37;52
37;924
37;848
37;463
37;784
37;838
37;835
37;635
37;811
37;102
37;578
37;439
37;634
37;999
37;593
37;677
37;502
37;720
37;364
37;660
37;306
37;644
37;851
37;935
37;859
37;336
37;237
37;865
37;822
37;781
37;142
37;450
37;375
37;402
37;908
37;995
37;453
37;103
37;211
37;601
37;489
37;555
37;743
37;765
37;827
37;693
37;566
37;953
37;773
37;233
37;303
37;300
37;959
37;354
37;575
37;229
37;726
37;106
37;30
37;564
37;230
37;425
37;128
37;508
37;806
37;210
37;602
37;554
37;200
37;275
37;599
37;703
37;493
37;922
37;235
37;182
37;815
37;302
37;397
37;149
37;113
37;866
37;909
37;690
37;64
37;748
37;516
37;800
37;681
37;191
37;417
37;921
37;404
37;470
37;820
37;379
37;841
37;485
37;678
37;952
37;650
37;541
37;942
37;839
37;284
37;619
37;951
37;512
37;70
37;552
37;682
37;384
37;585
37;407
37;725
37;562
37;878
37;194
37;579
37;912
37;82
37;228
37;715
37;28
37;717
37;687
37;380
37;888
37;657
37;250
37;829
37;219
37;551
37;248
37;972
37;40
37;701
37;606
37;104
37;858
37;582
37;941
37;663
37;511
37;816
37;396
37;974
37;958
37;594
37;363
37;985
37;918
37;171
37;739
37;622
37;862
37;728
37;584
37;268
37;429
37;283
37;24
37;94
37;886
37;665
37;1
37;313
37;477
37;753
37;47
37;89
37;421
37;570
37;532
37;558
37;15
37;125
37;798
37;520
37;221
37;630
37;6
37;603
37;62
37;975
37;249
37;604
37;910
37;349
37;423
37;150
37;832
37;539
37;881
37;160
37;370
37;413
37;77
37;201
37;5
37;355
37;393
37;894
37;446
37;332
37;926
37;151
37;654
37;805
37;322
37;58
37;723
37;885
37;296
37;740
37;61
37;543
37;259
37;618
37;790
37;238
37;803
37;887
37;60
37;649
37;836
37;590
37;607
37;79
37;494
37;22
37;373
37;479
37;907
37;643
37;344
37;179
37;669
37;530
37;197
37;154
37;401
37;112
37;474
37;902
37;291
37;550
37;692
37;519
37;583
37;812
37;39
37;136
37;680
37;315
37;220
37;165
37;844
37;877
37;977
37;287
37;814
37;719
37;526
37;288
37;436
37;46
37;766
37;414
37;927
37;411
37;155
37;556
37;867
37;880
37;55
37;640
37;419
37;779
37;656
37;32
37;367
38;204
38;467
38;939
38;795
38;346
38;666
38;611
38;904
38;764
38;225
38;424
38;850
38;38
38;628
38;776
38;955
38;244
38;119
38;488
38;81
38;445
38;271
38;9
38;752
38;468
38;755
38;12
38;386
38;146
38;497
38;304
38;92
38;761
38;749
38;267
38;281
38;42
38;916
38;181
38;23
38;172
38;466
38;342
38;661
38;591
38;965
38;437
38;990
38;843
38;403
38;876
38;209
38;528
38;662
38;25
38;279
38;621
38;234
38;169
38;896
38;451
38;207
38;943
38;659
38;900
38;457
38;641
38;252
38;35
38;730
38;311
38;348
38;105
38;691
38;487
38;295
38;226
38;358
38;639
38;633
38;775
38;328
38;388
38;110
38;834
38;273
38;430
38;356
38;353
38;986
38;783
38;731
38;496
38;189
38;255
38;746
38;830
38;763
38;531
38;945
38;147
38;464
38;98
38;56
38;148
38;713
38;478
38;963
38;399
38;671
38;107
38;109
38;34
38;285
38;122
38;561
38;860
38;702
38;290
38;241
38;891
38;111
38;934
38;592
38;331
38;469
38;258
38;360
38;782
38;868
38;444
38;73
38;428
38;524
38;708
38;454
38;405
38;978
38;769
38;72
38;398
38;97
38;736
38;432
38;192
38;632
38;389
38;449
38;760
38;87
38;515
38;533
38;949
38;359
38;455
38;637
38;780
38;852
38;967
38;242
38;265
38;341
38;49
38;190
38;133
38;813
38;706
38;145
38;568
38;733
38;825
38;689
38;615
38;957
38;54
38;567
38;735
38;127
38;675
38;710
38;443
38;895
38;53
38;481
38;0
38;282
38;152
38;317
38;809
38;366
38;320
38;391
38;998
38;132
38;218
38;214
38;345
38;785
38;756
38;486
38;987
38;498
38;636
38;997
38;41
38;521
38;67
38;854
38;901
38;117
38;299
38;971
38;501
38;544
38;819
38;59
38;882
38;188
38;101
38;620
38;617
38;29
38;195
38;573
38;709
38;21
38;208
38;327
38;514
38;400
38;440
38;674
38;504
38;612
38;538
38;500
38;347
38;559
38;727
38;471
38;361
38;933
38;476
38;420
38;245
38;232
38;758
38;409
38;491
38;298
38;126
38;818
38;78
38;473
38;310
38;523
38;849
38;988
38;251
38;167
38;527
38;65
38;43
38;318
38;330
38;175
38;85
38;970
38;697
38;357
38;991
38;236
38;93
38;418
38;786
38;540
38;658
38;962
38;856
38;45
38;163
38;217
38;143
38;772
38;870
38;884
38;139
38;518
38;262
38;627
38;919
38;412
38;472
38;545
38;928
38;483
38;734
38;685
38;596
38;123
38;387
38;718
38;762
38;534
38;821
38;724
38;178
38;797
38;964
38;624
38;338
38;833
38;631
38;789
38;732
38;406
38;158
38;598
38;893
38;51
38;863
38;434
38;890
38;994
38;961
38;571
38;431
38;385
38;759
38;950
38;202
38;742
38;750
38;199
38;141
38;19
38;99
38;609
38;490
38;548
38;286
38;792
38;871
38;911
38;667
38;823
38;371
38;27
38;794
38;883
38;804
38;3
38;475
38;499
38;68
38;162
38;168
38;333
38;161
38;177
38;44
38;707
38;482
38;898
38;712
38;256
38;187
38;57
38;608
38;10
38;840
38;394
38;84
38;616
38;382
38;157
38;415
38;517
38;203
38;134
38;48
38;917
38;325
38;846
38;940
38;936
38;263
38;684
38;20
38;100
38;778
38;793
38;626
38;253
38;438
38;576
38;495
38;33
38;547
38;688
38;714
38;565
38;324
38;980
38;278
38;174
38;973
38;553
38;695
38;416
38;116
38;381
38;257
38;376
38;326
38;222
38;966
38;993
38;14
38;747
38;74
38;828
38;673
38;312
38;704
38;716
38;13
38;274
38;874
38;837
38;390
38;408
38;185
38;586
38;605
38;26
38;625
38;969
38;180
38;629
38;938
38;492
38;537
38;875
38;686
38;676
38;623
38;63
38;480
38;947
38;240
38;503
38;672
38;294
38;170
38;186
38;645
38;535
38;648
38;301
